"First name","Second name","player_id"
"KYLE","CHIPCHURA",914
"KYLE","CONNOR",915
"KYLE","MACLEAN",916
"KYLE","MASTERS",917
"KYLE","PALMIERI",918
"KYLE","QUINCEY",919
"KYLE","TURRIS",920
"KYLE","WELLWOOD",921
"LANDON","SLAGGERT",922
"LANE","HUTSON",923
"LANE","PEDERSON",924
"LANNY","MCDONALD",925
"LARRY","MURPHY",926
"LARRY","PLAYFAIR",927
"LARRY","ROBINSON",928
"LARS","ELLER",929
"LASSE","LAPPALAINEN",930
"LAURA","STACEY",931
"LAUREN","BERNARD",932
"LAURENT","DAUPHIN",933
"LAURIE","BOSCHMAN",934
"LAWSON","CROUSE",935
"LEE","FOGOLIN",936
"LEE","STECKLEIN",937
"LEO","CARLSSON",938
"LEON","DRAISAITL",939
"LEON","GAWANKE",940
"LEXIE","ADZIJA",941
"LIAM","ARNSBY",942
"LIAM","FOUDY",943
"LIAM","O'BRIEN",944
"LIAM","OHGREN",945
"LIAN","BICHSEL",946
"LINUS","KARLSSON",947
"LIZ","SCHEPERS",948
"LOGAN","COOLEY",949
"LOGAN","MAILLOUX",950
"LOGAN","MORRISON",951
"LOGAN","O'CONNOR",952
"LOGAN","STANKOVEN",953
"LOGAN","STANLEY",954
"LORNE","HENNING",955
"LOUIS","BELPEDIO",956
"LOUIS","CREVIER",957
"LOWELL","MACDONALD",958
"LUC","ROBITAILLE",959
"LUCA","CAGNONI",960
"LUCA","DEL BEL BELLUZ",961
"LUCAS","CARLSSON",962
"LUCAS","CIONA",963
"LUCAS","CONDOTTA",964
"LUCAS","RAYMOND",965
"LUCIEN","DEBLOIS",966
"LUDVIG","JANSSON",967
"LUKAS","CORMIER",968
"LUKAS","REICHEL",969
"LUKE","EVANGELISTA",970
"LUKE","HENMAN",971
"LUKE","HUGHES",972
"LUKE","RICHARDSON",973
"LUKE","ROWE",974
"LUKE","SCHENN",975
"MACKENZIE","ENTWISTLE",976
"MACKENZIE","MACEACHERN",977
"MACKENZIE","WEEGAR",978
"MACKIE","SAMOSKEVICH",979
"MACKLIN","CELEBRINI",980
"MAE","BATHERSON",981
"MAGGIE","CONNORS",982
"MAGGIE","FLAHERTY",983
"MAGNUS","ARVEDSON",984
"MAJA","NYLEN PERSSON",985
"MANNON","MCMAHON",986
"MARAT","KHUSNUTDINOV",987
"MARC","DEL GAIZO",988
"MARC","GATCOMB",989
"MARCEL","DIONNE",990
"MARCEL","GOC",991
"MARCO","KASPER",992
"MARCO","ROSSI",993
"MARCUS","FOLIGNO",994
"MARCUS","JOHANSSON",995
"MARCUS","PETTERSSON",996
"MAREK","ALSCHER",997
"MAREK","ZIDLICKY",998
"MARIAH","KEOPPLE",999
"MARIAN","HOSSA",1000
"MARIE-PHILIP","POULIN",1001
"MARIO","FERRARO",1002
"MARIO","LEMIEUX",1003
"MARIO","MAROIS",1004
"MARIO","TREMBLAY",1005
"MARK","BELL",1006
"MARK","HOWE",1007
"MARK","HUNTER",1008
"MARK","JANKOWSKI",1009
"MARK","KASTELIC",1010
"MARK","LIWISKI",1011
"MARK","MESSIER",1012
"MARK","NAPIER",1013
"MARK","OSBORNE",1014
"MARK","PARRISH",1015
"MARK","RECCHI",1016
"MARK","SCHEIFELE",1017
"MARK","SENDEN",1018
"MARK","STONE",1019
"MARKUS","NASLUND",1020
"MARKUS","NURMI",1021
"MARSHALL","WARREN",1022
"MARTIN","FEHERVARY",1023
"MARTIN","FRK",1024
"MARTIN","GELINAS",1025
"MARTIN","LAPOINTE",1026
"MARTIN","NECAS",1027
"MARTIN","POSPISIL",1028
"MARTIN","ST. LOUIS",1029
"MARTY","MCSORLEY",1030
"MARTY","REASONER",1031
"MASON","APPLETON",1032
"MASON","LOHREI",1033
"MASON","MARCHMENT",1034
"MASON","MCTAVISH",1035
"MASON","RAYMOND",1036
"MASSIMO","RIZZO",1037
"MATHEW","BARZAL",1038
"MATHIAS","BROMÉ",1039
"MATHIEU","DANDENAULT",1040
"MATHIEU","JOSEPH",1041
"MATHIEU","OLIVIER",1042
"MATHIEU","SCHNEIDER",1043
"MATIAS","MACCELLI",1044
"MATS","SUNDIN",1045
"MATS","ZUCCARELLO",1046
"MATT","CALVERT",1047
"MATT","CORONATO",1048
"MATT","DUCHENE",1049
"MATT","DUMBA",1050
"MATT","KESSEL",1051
"MATT","KIERSTED",1052
"MATT","MAGGIO",1053
"MATT","ROY",1054
"MATT","STAJAN",1055
"MATT","STIENBURG",1056
"MATTHEW","BARNABY",1057
"MATTHEW","BOLDY",1058
"MATTHEW","CARLE",1059
"MATTHEW","HIGHMORE",1060
"MATTHEW","KNIES",1061
"MATTHEW","REMPE",1062
"MATTHEW","ROBERTSON",1063
"MATTHEW","SAVOIE",1064
"MATTHEW","STROME",1065
"MATTHEW","TKACHUK",1066
"MATTIAS","EKHOLM",1067
"MATTIAS","JANMARK",1068
"MATTY","BENIERS",1069
"MATVEI","MICHKOV",1070
"MATVEY","PETROV",1071
"MATYAS","SAPOVALIV",1072
"MAUREEN","MURPHY",1073
"MAURICE","RICHARD",1074
"MAVERIC","LAMOUREUX",1075
"MAVRIK","BOURQUE",1076
"MAX","DOMI",1077
"MAX","JONES",1078
"MAX","LAJOIE",1079
"MAX","MCCORMICK",1080
"MAX","MCCUE",1081
"MAX","SASSON",1082
"MAXENCE","GUENETTE",1083
"MEGAN","CARTER",1084
"MEGAN","KELLER",1085
"MELLISSA","CHANNELL",1086
"MICAH","MILLER",1087
"MICAH","ZANDEE-HART",1088
"MICHAEL","BUNTING",1089
"MICHAEL","CALLAHAN",1090
"MICHAEL","DEL ZOTTO",1091
"MICHAEL","EYSSIMONT",1092
"MICHAEL","MATHESON",1093
"MICHAEL","MCCARRON",1094
"MICHAEL","PECA",1095
"MICHAEL","PEZZETTA",1096
"MICHAEL","RASMUSSEN",1097
"MICHAL","HANDZUS",1098
"MICHAL","PIVONKA",1099
"MICHEL","GOULET",1100
"MICHELA","CAVA",1101
"MIKA","ZIBANEJAD",1102
"MIKAEL","ANDERSSON",1103
"MIKAEL","BACKLUND",1104
"MIKAEL","GRANLUND",1105
"MIKAEL","PYYHTIA",1106
"MIKAEL","SAMUELSSON",1107
"MIKE","AMADIO",1108
"MIKE","BENNING",1109
"MIKE","COMMODORE",1110
"MIKE","DONNELLY",1111
"MIKE","FISHER",1112
"MIKE","GARTNER",1113
"MIKE","GREEN",1114
"MIKE","JOHNSON",1115
"MIKE","KEANE",1116
"MIKE","KNUBLE",1117
"MIKE","KRUSHELNYSKI",1118
"MIKE","LECLERC",1119
"MIKE","MODANO",1120
"MIKE","REILLY",1121
"MIKE","SILLINGER",1122
"MIKEY","ANDERSON",1123
"MIKEY","MILNE",1124
"MIKHAIL","SERGACHEV",1125
"MIKKO","RANTANEN",1126
"MIKULAS","HOVORKA",1127
"MIKYLA","GRANT-MENTIS",1128
"MILAN","HEJDUK",1129
"MILES","WOOD",1130
"MIRO","HEISKANEN",1131
"MITCH","MARNER",1132
"MITCHELL","CHAFFEE",1133
"MITCHELL","MCLAIN",1134
"MITCHELL","STEPHENS",1135
"MITCHELL","VANDE SOMPEL",1136
"MORGAN","BARRON",1137
"MORGAN","FROST",1138
"MORGAN","GEEKIE",1139
"MORGAN","RIELLY",1140
"MORITZ","SEIDER",1141
"MORRIS","LUKOWICH",1142
"MURRAY","BARON",1143
"MURRAY","CRAVEN",1144
"NATALIE","BUCHBINDER",1145
"NATALIE","SNODGRASS",1146
"NATALIE","SPOONER",1147
"NATE","CLURMAN",1148
"NATE","DANIELSON",1149
"NATE","SCHMIDT",1150
"NATE","SMITH",1151
"NATHAN","GERBE",1152
"NATHAN","MACKINNON",1153
"NATHAN","WALKER",1154
"NAZEM","KADRI",1155
"NEAL","PIONK",1156
"NEIL","SHEA",1157
"NELSON","EMERSON",1158
"NIC","DOWD",1159
"NICHOLAS","ROBERTSON",1160
"NICK","BJUGSTAD",1161
"NICK","BLANKENBURG",1162
"NICK","CICEK",1163
"NICK","COUSINS",1164
"NICK","DESIMONE",1165
"NICK","FOLIGNO",1166
"NICK","HOLDEN",1167
"NICK","JENSEN",1168
"NICK","KYPREOS",1169
"NICK","LEDDY",1170
"NICK","LEIVERMANN",1171
"NICK","LIBETT",1172
"NICK","PAUL",1173
"NICK","PERBIX",1174
"NICK","SCHMALTZ",1175
"NICK","SCHULTZ",1176
"NICK","SEELER",1177
"NICK","SUZUKI",1178
"NICKLAS","LIDSTROM",1179
"NICO","HISCHIER",1180
"NICO","STURM",1181
"NICOLAS","AUBE-KUBEL",1182
"NICOLAS","DESLAURIERS",1183
"NICOLAS","HAGUE",1184
"NICOLAS","ROY",1185
"NIK","ANTROPOV",1186
"NIKITA","CHIBRIKOV",1187
"NIKITA","GREBENKIN",1188
"NIKITA","KUCHEROV",1189
"NIKITA","NESTERENKO",1190
"NIKITA","PRISHCHEPOV",1191
"NIKITA","ZADOROV",1192
"NIKLAS","HAGMAN",1193
"NIKLAS","HJALMARSSON",1194
"NIKLAS","KRONWALL",1195
"NIKO","MIKKOLA",1196
"NIKOLAJ","EHLERS",1197
"NIKOLAS","MATINPALO",1198
"NILS","AMAN",1199
"NILS","EKMAN",1200
"NILS","HOGLANDER",1201
"NILS","LUNDKVIST",1202
"NINO","NIEDERREITER",1203
"NOAH","CATES",1204
"NOAH","DOBSON",1205
"NOAH","HANIFIN",1206
"NOAH","JUULSEN",1207
"NOAH","PHILP",1208
"NOEL","ACCIARI",1209
"NOEL","GUNLER",1210
"NOLAN","FOOTE",1211
"NORM","ULLMAN",1212
"OLE JULIAN","BJORKVIK-HOLM",1213
"OLEN","ZELLWEGER",1214
"OLIVER","BJORKSTRAND",1215
"OLIVER","EKMAN-LARSSON",1216
"OLIVER","KAPANEN",1217
"OLLE","LYCKSELL",1218
"OLLI","JOKINEN",1219
"OLLI","MAATTA",1220
"ONDREJ","BECHER",1221
"ONDREJ","PALAT",1222
"OREST","KINDRACHUK",1223
"OSCAR","EKLIND",1224
"OSKAR","BÄCK",1225
"OSKAR","PETTERSSON",1226
"OSKAR","SUNDQVIST",1227
"OWEN","BECK",1228
"OWEN","NOLAN",1229
"OWEN","POWER",1230
"OWEN","SILLINGER",1231
"OWEN","TIPPETT",1232
"PAETYN","LEVIS",1233
"PARKER","BELL",1234
"PARKER","FORD",1235
"PARKER","KELLY",1236
"PARKER","WOTHERSPOON",1237
"PAT","FLATLEY",1238
"PAT","HICKEY",1239
"PAT","LAFONTAINE",1240
"PATRICE","BRISEBOIS",1241
"PATRICK","BROWN",1242
"PATRICK","KANE",1243
"PATRICK","MARLEAU",1244
"PATRICK","SHARP",1245
"PATRIK","ELIAS",1246
"PATRIK","LAINE",1247
"PAUL","BISSONNETTE",1248
"PAUL","COFFEY",1249
"PAUL","COTTER",1250
"PAUL","HOLMGREN",1251
"PAUL","LAUS",1252
"PAUL","MACLEAN",1253
"PAUL","REINHART",1254
"PAVEL","BUCHNEVICH",1255
"PAVEL","DOROFEYEV",1256
"PAVEL","MINTYUKOV",1257
"PAVEL","ZACHA",1258
"PER-JOHAN","AXELSSON",1259
"PETE","MAHOVLICH",1260
"PETER","BONDRA",1261
"PETER","FORSBERG",1262
"PETER","STASTNY",1263
"PETER","STEMKOWSKI",1264
"PETER","TAGLIANETTI",1265
"PETER","WORRELL",1266
"PHIL","ESPOSITO",1267
"PHIL","HOUSLEY",1268
"PHIL","RUSSELL",1269
"PHILIP","BROBERG",1270
"PHILIP","TOMASINO",1271
"PHILIPP","KURASHEV",1272
"PHILIPPE","DAOUST",1273
"PHILIPPE","MYERS",1274
"PHILLIP","DANAULT",1275
"PHILLIP","DI GIUSEPPE",1276
"PIERRE","BOUCHARD",1277
"PIERRE","ENGVALL",1278
"PIERRE","LAROUCHE",1279
"PIERRE","TURGEON",1280
"PIERRE-LUC","DUBOIS",1281
"PIERRE-OLIVIER","JOSEPH",1282
"PIUS","SUTER",1283
"PONTUS","ANDREASSON",1284
"PONTUS","HOLMBERG",1285
"QUINN","HUGHES",1286
"QUINTON","BYFIELD",1287
"R.J.","UMBERGER",1288
"RADEK","FAKSA",1289
"RADKO","GUDAS",1290
"RANDALL","MOLLER",1291
"RANDY","BURRIDGE",1292
"RANDY","CARLYLE",1293
"RANDY","CUNNEYWORTH",1294
"RANDY","GREGG",1295
"RANDY","HILLIER",1296
"RANDY","MCKAY",1297
"RAPHAEL","LAVOIE",1298
"RASMUS","ANDERSSON",1299
"RASMUS","DAHLIN",1300
"RASMUS","RISTOLAINEN",1301
"RASMUS","SANDIN",1302
"RAY","BOURQUE",1303
"RAY","FERRARO",1304
"RAY","SHEPPARD",1305
"RAY","WHITNEY",1306
"REBECCA","LESLIE",1307
"RED","BERENSON",1308
"RED","KELLY",1309
"REECE","VITELLI",1310
"REED","LARSON",1311
"REGGIE","LEACH",1312
"REIJO","RUOTSALAINEN",1313
"REILLY","SMITH",1314
"REJEAN","HOULE",1315
"REM","PITLICK",1316
"RENATA","FAST",1317
"RICH","SUTTER",1318
"RICHARD","MATVICHUK",1319
"RICK","CHARTRAW",1320
"RICK","MIDDLETON",1321
"RICK","NASH",1322
"RICK","SMITH",1323
"RICK","TOCCHET",1324
"RICK","VAIVE",1325
"RICKARD","RAKELL",1326
"RIDLY","GREIG",1327
"RIESE","GABER",1328
"RILEY","BEZEAU",1329
"RILEY","KIDNEY",1330
"RILEY","MCKAY",1331
"RILEY","STILLMAN",1332
"ROB","BLAKE",1333
"ROB","DIMAIO",1334
"ROB","RAMAGE",1335
"ROB","RAY",1336
"ROBERT","KRON",1337
"ROBERT","MACMILLAN",1338
"ROBERT","THOMAS",1339
"ROBY","JARVENTIE",1340
"ROBYN","REGEHR",1341
"ROD","BRIND'AMOUR",1342
"ROD","GILBERT",1343
"ROD","LANGWAY",1344
"ROD","SEILING",1345
"RODRIGO","ABOLS",1346
"ROMAN","AHCAN",1347
"ROMAN","JOSI",1348
"RON","DUGUAY",1349
"RON","ELLIS",1350
"RON","FRANCIS",1351
"RON","SUTTER",1352
"RONAN","SEELEY",1353
"RONNIE","ATTARD",1354
"ROOPE","HINTZ",1355
"RORY","KERINS",1356
"ROSS","COLTON",1357
"ROSS","JOHNSTON",1358
"ROSS","LONSBERRY",1359
"ROY","CONACHER",1360
"RUSLAN","FEDOTENKO",1361
"RUSS","COURTNALL",1362
"RUTGER","MCGROARTY",1363
"RYAN","DONATO",1364
"RYAN","ELLIS",1365
"RYAN","GRAVES",1366
"RYAN","HARTMAN",1367
"RYAN","LINDGREN",1368
"RYAN","LOMBERG",1369
"RYAN","MALONE",1370
"RYAN","MCALLISTER",1371
"RYAN","MCDONAGH",1372
"RYAN","NUGENT-HOPKINS",1373
"RYAN","O'REILLY",1374
"RYAN","O'ROURKE",1375
"RYAN","POEHLING",1376
"RYAN","PULOCK",1377
"RYAN","REAVES",1378
"RYAN","SANDELIN",1379
"RYAN","SHEA",1380
"RYAN","SIEDEM",1381
"RYAN","SMYTH",1382
"RYAN","STROME",1383
"RYAN","SUZUKI",1384
"RYAN","WHITNEY",1385
"RYAN","WINTERTON",1386
"RYKER","EVANS",1387
"RYLIND","MACKINNON",1388
"SAHIL","PANWAR",1389
"SAKU","KOIVU",1390
"SAM","BENNETT",1391
"SAM","CARRICK",1392
"SAM","COLANGELO",1393
"SAM","LAFFERTY",1394
"SAM","MALINSKI",1395
"SAM","REINHART",1396
"SAM","STEEL",1397
"SAMANTHA","ISBELL",1398
"SAMI","SALO",1399
"SAMMY","BLAIS",1400
"SAMU","TUOMAALA",1401
"SAMUEL","FAGEMO",1402
"SAMUEL","GIRARD",1403
"SAMUEL","HELENIUS",1404
"SAMUEL","HONZEK",1405
"SAMUEL","MAYER",1406
"SANDIS","VILMANIS",1407
"SANDY","MCCARTHY",1408
"SARAH","FILLIER",1409
"SARAH","NURSE",1410
"SAVANNAH","HARMON",1411
"SAVANNAH","NORCROSS",1412
"SAWYER","BOULTON",1413
"SCOTT","GOMEZ",1414
"SCOTT","HANNAN",1415
"SCOTT","HARTNELL",1416
"SCOTT","LAUGHTON",1417
"SCOTT","MAYFIELD",1418
"SCOTT","MELLANBY",1419
"SCOTT","MORROW",1420
"SCOTT","NIEDERMAYER",1421
"SCOTT","PARKER",1422
"SCOTT","PERUNOVICH",1423
"SCOTT","THORNTON",1424
"SCOTT","WALKER",1425
"SEAMUS","CASEY",1426
"SEAN","COUTURIER",1427
"SEAN","DURZI",1428
"SEAN","FARRELL",1429
"SEAN","HILL",1430
"SEAN","KURALY",1431
"SEAN","MONAHAN",1432
"SEAN","PRONGER",1433
"SEAN","WALKER",1434
"SEBASTIAN","AHO",1435
"SERGE","SAVARD",1436
"SERGEI","FEDOROV",1437
"SERGEI","GONCHAR",1438
"SERGEI","ZUBOV",1439
"SERGIO","MOMESSO",1440
"SETH","GRIFFITH",1441
"SETH","JARVIS",1442
"SETH","JONES",1443
"SHAI","BUIUM",1444
"SHAKIR","MUKHAMADULLIN",1445
"SHANE","DOAN",1446
"SHANE","HNIDY",1447
"SHANE","PINTO",1448
"SHANE","WRIGHT",1449
"SHAWN","CHAMBERS",1450
"SHAWN","MCEACHERN",1451
"SHAY","MALONEY",1452
"SHAYNE","CORSON",1453
"SHAYNE","GOSTISBEHERE",1454
"SHEA","THEODORE",1455
"SHELDON","DRIES",1456
"SHELDON","REMPAL",1457
"SHELDON","SOURAY",1458
"SHIANN","DARKANGELO",1459
"SHJON","PODEIN",1460
"SID","ABEL",1461
"SIDNEY","CROSBY",1462
"SIDNEY","MORIN",1463
"SIMON","BENOIT",1464
"SIMON","EDVINSSON",1465
"SIMON","GAGNE",1466
"SIMON","HOLMSTROM",1467
"SIMON","NEMEC",1468
"SKYLER","BRIND'AMOUR",1469
"SONNY","MILANO",1470
"SOPHIE","JAQUES",1471
"SOPHIE","SHIRLEY",1472
"SPENCER","SMALLMAN",1473
"STAN","MIKITA",1474
"STANISLAV","NECKAR",1475
"STANISLAV","SVOZIL",1476
"STEFAN","NOESEN",1477
"STEPHAN","LEBEAU",1478
"STEPHANE","MATTEAU",1479
"STEPHANE","QUINTAL",1480
"STEPHANE","RICHER",1481
"STEPHANE","YELLE",1482
"STEPHANIE","MARKOWSKI",1483
"STEPHEN","KASPER",1484
"STEVE","DUCHESNE",1485
"STEVE","HEINZE",1486
"STEVE","KONROYD",1487
"STEVE","LARMER",1488
"STEVE","PAYNE",1489
"STEVE","RUCCHIN",1490
"STEVE","SHUTT",1491
"STEVE","STAIOS",1492
"STEVE","SULLIVAN",1493
"STEVE","THOMAS",1494
"STEVE","VICKERS",1495
"STEVE","YZERMAN",1496
"STEVEN","LORENTZ",1497
"STEVEN","STAMKOS",1498
"STEW","GAVIN",1499
"STU","BARNES",1500
"STU","GRIMSON",1501
"SYDNEY","BARD",1502
"SYL","APPS, JR.",1503
"SYL","APPS, SR.",1504
"SYLVAIN","LEFEBVRE",1505
"T.J.","BRODIE",1506
"T.J.","TYNAN",1507
"TAGE","THOMPSON",1508
"TANNER","JEANNOT",1509
"TANNER","LACZYNSKI",1510
"TANNER","PEARSON",1511
"TAYLOR","GIRARD",1512
"TAYLOR","HALL",1513
"TAYLOR","HEISE",1514
"TAYLOR","PYATT",1515
"TAYLOR","RADDYSH",1516
"TED","LINDSAY",1517
"TEDDY","BLUEGER",1518
"TEEMU","SELANNE",1519
"TEPPO","NUMMINEN",1520
"TERRY","CRISP",1521
"TERRY","HARPER",1522
"TERRY","O'REILLY",1523
"TEUVO","TERAVAINEN",1524
"THEOREN","FLEURY",1525
"THERESA","SCHAFZAHL",1526
"THOMAS","CHABOT",1527
"THOMAS","HARLEY",1528
"THOMAS","NOVAK",1529
"THOMAS","STEEN",1530
"TIE","DOMI",1531
"TIM","HORTON",1532
"TIM","HUNTER",1533
"TIM","STÜTZLE",1534
"TIM","TAYLOR",1535
"TIMO","MEIER",1536
"TIMOTHY","LILJEGREN",1537
"TOBIAS","BJORNFOT",1538
"TOBIE","PAQUETTE-BISSON",1539
"TODD","BERTUZZI",1540
"TODD","MARCHANT",1541
"TODD","SIMPSON",1542
"TOM","BLADON",1543
"TOM","CHORSKE",1544
"TOM","FERGUS",1545
"TOM","WILSON",1546
"TOMAS","HERTL",1547
"TOMAS","NOSEK",1548
"TOMMY","ALBELIN",1549
"TONY","DEANGELO",1550
"TONY","GRANATO",1551
"TONY","TANTI",1552
"TOREY","KRUG",1553
"TRAVIS","DERMOTT",1554
"TRAVIS","KONECNY",1555
"TRAVIS","MITCHELL",1556
"TRAVIS","MOEN",1557
"TRAVIS","SANHEIM",1558
"TRENT","FREDERIC",1559
"TREVOR","CARRICK",1560
"TREVOR","LINDEN",1561
"TREVOR","MOORE",1562
"TREVOR","VAN RIEMSDYK",1563
"TREVOR","ZEGRAS",1564
"TREY","FIX-WOLANSKY",1565
"TROY","LONEY",1566
"TROY","MURRAY",1567
"TROY","STECHER",1568
"TROY","TERRY",1569
"TUCKER","ROBERTSON",1570
"TUOMO","RUUTU",1571
"TY","DELLANDREA",1572
"TY","EMBERSON",1573
"TY","GLOVER",1574
"TY","NELSON",1575
"TY","SMITH",1576
"TYE","FELHABER",1577
"TYE","KARTYE",1578
"TYLER","BERTUZZI",1579
"TYLER","BOUCHER",1580
"TYLER","INAMOTO",1581
"TYLER","KENNEDY",1582
"TYLER","KLEVEN",1583
"TYLER","MYERS",1584
"TYLER","PITLICK",1585
"TYLER","SEGUIN",1586
"TYLER","TOFFOLI",1587
"TYLER","TUCKER",1588
"TYREL","BAUER",1589
"TYSON","EMPEY",1590
"TYSON","FOERSTER",1591
"TYSON","JOST",1592
"ULF","NILSSON",1593
"ULF","SAMUELSSON",1594
"URHO","VAAKANAINEN",1595
"UVIS","BALINSKIS",1596
"UWE","KRUPP",1597
"VALERI","NICHUSHKIN",1598
"VASILY","PODKOLZIN",1599
"VERN","FIDDLER",1600
"VIC","HADFIELD",1601
"VICTOR","HEDMAN",1602
"VICTOR","MANCINI",1603
"VICTOR","OLOFSSON",1604
"VIKTOR","ARVIDSSON",1605
"VILLE","HEINOLA",1606
"VILLE","KOIVUNEN",1607
"VILLE","OTTAVAINEN",1608
"VINCE","DUNN",1609
"VINCENT","ARSENEAU",1610
"VINCENT","DAMPHOUSSE",1611
"VINCENT","DESHARNAIS",1612
"VINCENT","TROCHECK",1613
"VINNI","LETTIERI",1614
"VINNIE","HINOSTROZA",1615
"VINNY","IORIO",1616
"VLADIMIR","TARASENKO",1617
"VLADISLAV","GAVRIKOV",1618
"VLADISLAV","KOLYACHONOK",1619
"VLADISLAV","NAMESTNIKOV",1620
"VYACHESLAV","KOZLOV",1621
"WADE","REDDEN",1622
"WALKER","DUEHR",1623
"WARREN","FOEGELE",1624
"WAYNE","CARLETON",1625
"WAYNE","CASHMAN",1626
"WAYNE","GRETZKY",1627
"WAYNE","PRIMEAU",1628
"WENDEL","CLARK",1629
"WILL","BORGEN",1630
"WILL","CUYLLE",1631
"WILL","MACKINNON",1632
"WILL","SMITH",1633
"WILL","ZMOLEK",1634
"WILLIAM","CARRIER",1635
"WILLIAM","EKLUND",1636
"WILLIAM","HAJT",1637
"WILLIAM","KARLSSON",1638
"WILLIAM","LAGESSON",1639
"WILLIAM","NYLANDER",1640
"WILLIAM","STROMGREN",1641
"WILLIAM","TRUDEAU",1642
"WILLIAM","WALLINDER",1643
"WILLIE","MITCHELL",1644
"WILLIE","O'REE",1645
"WILLY","LINDSTROM",1646
"WILMER","SKOOG",1647
"WOJTEK","WOLSKI",1648
"WOODY","DUMART",1649
"WYATT","AAMODT",1650
"WYATT","BONGIOVANNI",1651
"WYATT","JOHNSTON",1652
"WYATT","KAISER",1653
"WYATT","NEWPOWER",1654
"WYATTE","WYLIE",1655
"XAVIER","BOURGAULT",1656
"XAVIER","SIMONEAU",1657
"YAKOV","TRENIN",1658
"YAN","KUZNETSOV",1659
"YANNI","GOURDE",1660
"YANNICK","TURCOTTE",1661
"YEGOR","CHINAKHOV",1662
"YEGOR","SHARANGOVICH",1663
"YEGOR","ZAMULA",1664
"YVAN","COURNOYER",1665
"YVON","LAMBERT",1666
"ZACH","ASTON-REESE",1667
"ZACH","BOGOSIAN",1668
"ZACH","HYMAN",1669
"ZACH","WERENSKI",1670
"ZACH","WHITECLOUD",1671
"ZACHARY","BOLDUC",1672
"ZACHARY","L'HEUREUX",1673
"ZACK","KASSIAN",1674
"ZACK","MACEWEN",1675
"ZACK","OSTAPCHUK",1676
"ZAYNE","PAREKH",1677
"ZBYNEK","MICHALEK",1678
"ZDENO","CHARA",1679
"ZEMGUS","GIRGENSONS",1680
"ZOE","BOYD",1681
